0,IPS,14,1,liz_rhap10.mid,0
2,N,38,111,109,0
2,N,38,112,110,0
2,N,38,113,111,0
2,N,38,114,112,0
2,N,38,115,113,0
2,N,38,116,114,0
2,N,38,117,115,0
2,N,38,118,116,0
2,N,38,119,117,0
2,N,38,120,118,0
2,N,38,121,119,0
2,N,38,122,120,0
2,N,38,123,121,0
2,N,38,124,122,0
2,N,38,125,123,0
2,N,38,126,124,0
2,N,38,127,125,0
2,N,38,128,126,0
2,N,38,129,127,0
2,N,39,1,-1,1
2,N,39,2,0,0
2,N,39,3,1,0
2,N,39,4,2,0
2,N,39,5,3,0
2,N,39,6,4,0
2,N,39,7,5,0
2,N,39,8,6,0
2,N,39,9,7,0
2,N,39,10,8,0
2,N,39,11,9,0
2,N,39,12,10,0
2,N,39,13,11,0
2,N,39,14,12,0
2,N,39,15,13,0
2,N,39,16,14,0
2,N,39,17,15,0
2,N,39,18,16,0
2,N,39,19,17,0
2,N,39,20,18,0
2,N,39,21,19,0
2,N,39,22,20,0
2,N,39,23,21,0
2,N,39,24,22,0
2,N,39,25,23,0
2,N,39,26,24,0
2,N,39,27,25,0
2,N,39,28,26,0
2,N,39,29,27,0
2,N,39,30,28,0
2,N,39,31,29,0
2,N,39,32,30,0
2,N,39,33,31,0
2,N,39,34,32,0
2,N,39,35,33,0
2,N,39,36,34,0
2,N,39,37,35,0
2,N,39,38,36,0
2,N,39,39,37,0
2,N,39,40,38,0
2,N,39,41,39,0
2,N,39,42,40,0
2,N,39,43,41,0
2,N,39,44,42,0
2,N,39,45,43,0
2,N,39,46,44,0
2,N,39,47,45,0
2,N,39,48,46,0
2,N,39,49,47,0
2,N,39,50,48,0
2,N,39,51,49,0
2,N,39,52,50,0
2,N,39,53,51,0
2,N,39,54,52,0
2,N,39,55,53,0
2,N,39,56,54,0
2,N,39,57,55,0
2,N,39,58,56,0
2,N,39,59,57,0
2,N,39,60,58,0
2,N,39,61,59,0
2,N,39,62,60,0
2,N,39,63,61,0
2,N,39,64,62,0
2,N,39,65,63,0
2,N,39,66,64,0
2,N,39,67,65,0
2,N,39,68,66,0
2,N,39,69,67,0
2,N,39,70,68,0
2,N,39,71,69,0
2,N,39,72,70,0
2,N,39,73,71,0
2,N,39,74,72,0
2,N,39,75,73,0
2,N,39,76,74,0
2,N,39,77,75,0
2,N,39,78,76,0
2,N,39,79,77,0
2,N,39,80,78,0
2,N,39,81,79,0
2,N,39,82,80,0
2,N,39,83,81,0
2,N,39,84,82,0
2,N,39,85,83,0
2,N,39,86,84,0
2,N,39,87,85,0
2,N,39,88,86,0
2,N,39,89,87,0
2,N,39,90,88,0
2,N,39,91,89,0
2,N,39,92,90,0
2,N,39,93,91,0
2,N,39,94,92,0
2,N,39,95,93,0
2,N,39,96,94,0
2,N,39,97,95,0
2,N,39,98,96,0
2,N,39,99,97,0
2,N,39,100,98,0
2,N,39,101,99,0
2,N,39,102,100,0
2,N,39,103,101,0
2,N,39,104,102,0
2,N,39,105,103,0
2,N,39,106,104,0
2,N,39,107,105,0
2,N,39,108,106,0
2,N,39,109,107,0
2,N,39,110,108,0
2,N,39,111,109,0
2,N,39,112,110,0
2,N,39,113,111,0
2,N,39,114,112,0
2,N,39,115,113,0
2,N,39,116,114,0
2,N,39,117,115,0
2,N,39,118,116,0
2,N,39,119,117,0
2,N,39,120,118,0
2,N,39,121,119,0
2,N,39,122,120,0
2,N,39,123,121,0
2,N,39,124,122,0
2,N,39,125,123,0
2,N,39,126,124,0
2,N,39,127,125,0
2,N,39,128,126,0
2,N,39,129,127,0
2,N,40,1,-1,0
2,N,40,2,0,0
2,N,40,3,1,0
2,N,40,4,2,0
2,N,40,5,3,0
2,N,40,6,4,0
2,N,40,7,5,0
2,N,40,8,6,0
2,N,40,9,7,0
2,N,40,10,8,0
2,N,40,11,9,0
2,N,40,12,10,0
2,N,40,13,11,0
2,N,40,14,12,0
2,N,40,15,13,0
2,N,40,16,14,0
2,N,40,17,15,0
2,N,40,18,16,0
2,N,40,19,17,0
2,N,40,20,18,0
2,N,40,21,19,0
2,N,40,22,20,0
2,N,40,23,21,0
2,N,40,24,22,0
2,N,40,25,23,0
2,N,40,26,24,0
2,N,40,27,25,0
2,N,40,28,26,0
2,N,40,29,27,0
2,N,40,30,28,0
2,N,40,31,29,0
2,N,40,32,30,0
2,N,40,33,31,0
2,N,40,34,32,0
2,N,40,35,33,0
2,N,40,36,34,0
2,N,40,37,35,0
2,N,40,38,36,0
2,N,40,39,37,0
2,N,40,40,38,0
2,N,40,41,39,0
2,N,40,42,40,0
2,N,40,43,41,0
2,N,40,44,42,0
2,N,40,45,43,0
2,N,40,46,44,0
2,N,40,47,45,0
2,N,40,48,46,0
2,N,40,49,47,0
2,N,40,50,48,0
2,N,40,51,49,0
2,N,40,52,50,0
2,N,40,53,51,0
2,N,40,54,52,0
2,N,40,55,53,0
2,N,40,56,54,0
2,N,40,57,55,0
2,N,40,58,56,0
2,N,40,59,57,0
2,N,40,60,58,0
2,N,40,61,59,0
2,N,40,62,60,0
2,N,40,63,61,0
2,N,40,64,62,0
2,N,40,65,63,0
2,N,40,66,64,0
2,N,40,67,65,0
2,N,40,68,66,0
2,N,40,69,67,0
2,N,40,70,68,0
2,N,40,71,69,0
2,N,40,72,70,0
2,N,40,73,71,0
2,N,40,74,72,0
2,N,40,75,73,0
2,N,40,76,74,0
2,N,40,77,75,0
2,N,40,78,76,0
2,N,40,79,77,0
2,N,40,80,78,0
2,N,40,81,79,0
2,N,40,82,80,0
2,N,40,83,81,0
2,N,40,84,82,0
2,N,40,85,83,0
2,N,40,86,84,0
2,N,40,87,85,1
2,N,40,88,86,0
2,N,40,89,87,0
2,N,40,90,88,0
2,N,40,91,89,0
2,N,40,92,90,0
2,N,40,93,91,0
2,N,40,94,92,0
2,N,40,95,93,0
2,N,40,96,94,0
2,N,40,97,95,0
2,N,40,98,96,0
2,N,40,99,97,0
2,N,40,100,98,0
2,N,40,101,99,0
2,N,40,102,100,0
2,N,40,103,101,0
2,N,40,104,102,0
2,N,40,105,103,0
2,N,40,106,104,0
2,N,40,107,105,0
2,N,40,108,106,0
2,N,40,109,107,0
2,N,40,110,108,0
2,N,40,111,109,0
2,N,40,112,110,0
2,N,40,113,111,0
2,N,40,114,112,0
2,N,40,115,113,0
2,N,40,116,114,0
2,N,40,117,115,0
2,N,40,118,116,0
2,N,40,119,117,0
2,N,40,120,118,0
2,N,40,121,119,0
2,N,40,122,120,0
2,N,40,123,121,0
2,N,40,124,122,0
2,N,40,125,123,0
2,N,40,126,124,0
2,N,40,127,125,0
2,N,40,128,126,0
2,N,40,129,127,0
2,N,41,1,-1,1
2,N,41,2,0,0
2,N,41,3,1,0
2,N,41,4,2,0
2,N,41,5,3,0
2,N,41,6,4,0
2,N,41,7,5,0
2,N,41,8,6,0
2,N,41,9,7,0
2,N,41,10,8,0
2,N,41,11,9,0
2,N,41,12,10,0
2,N,41,13,11,0
2,N,41,14,12,0
2,N,41,15,13,0
2,N,41,16,14,0
2,N,41,17,15,0
2,N,41,18,16,0
2,N,41,19,17,0
2,N,41,20,18,0
2,N,41,21,19,0
2,N,41,22,20,0
2,N,41,23,21,0
2,N,41,24,22,0
2,N,41,25,23,0
2,N,41,26,24,0
2,N,41,27,25,0
2,N,41,28,26,0
2,N,41,29,27,0
2,N,41,30,28,0
2,N,41,31,29,0
2,N,41,32,30,0
2,N,41,33,31,0
2,N,41,34,32,0
2,N,41,35,33,0
2,N,41,36,34,0
2,N,41,37,35,0
2,N,41,38,36,0
2,N,41,39,37,0
2,N,41,40,38,0
2,N,41,41,39,0
2,N,41,42,40,0
2,N,41,43,41,0
2,N,41,44,42,0
2,N,41,45,43,0
2,N,41,46,44,0
2,N,41,47,45,0
2,N,41,48,46,0
2,N,41,49,47,0
2,N,41,50,48,0
2,N,41,51,49,0
2,N,41,52,50,0
2,N,41,53,51,0
2,N,41,54,52,0
2,N,41,55,53,0
2,N,41,56,54,0
2,N,41,57,55,0
2,N,41,58,56,0
2,N,41,59,57,0
2,N,41,60,58,0
2,N,41,61,59,0
2,N,41,62,60,0
2,N,41,63,61,0
2,N,41,64,62,0
2,N,41,65,63,0
2,N,41,66,64,0
2,N,41,67,65,0
2,N,41,68,66,0
2,N,41,69,67,0
2,N,41,70,68,0
2,N,41,71,69,0
2,N,41,72,70,0
2,N,41,73,71,0
2,N,41,74,72,0
2,N,41,75,73,0
2,N,41,76,74,0
2,N,41,77,75,0
2,N,41,78,76,0
2,N,41,79,77,0
2,N,41,80,78,0
2,N,41,81,79,0
2,N,41,82,80,0
2,N,41,83,81,0
2,N,41,84,82,0
2,N,41,85,83,0
2,N,41,86,84,0
2,N,41,87,85,0
2,N,41,88,86,0
2,N,41,89,87,0
2,N,41,90,88,0
2,N,41,91,89,0
2,N,41,92,90,0
2,N,41,93,91,0
2,N,41,94,92,0
2,N,41,95,93,0
2,N,41,96,94,0
2,N,41,97,95,0
2,N,41,98,96,0
2,N,41,99,97,0
2,N,41,100,98,0
2,N,41,101,99,0
2,N,41,102,100,0
2,N,41,103,101,0
2,N,41,104,102,0
2,N,41,105,103,0
2,N,41,106,104,0
2,N,41,107,105,0
2,N,41,108,106,0
2,N,41,109,107,0
2,N,41,110,108,0
2,N,41,111,109,0
2,N,41,112,110,0
2,N,41,113,111,0
2,N,41,114,112,0
2,N,41,115,113,0
2,N,41,116,114,0
2,N,41,117,115,0
2,N,41,118,116,0
2,N,41,119,117,0
2,N,41,120,118,0
2,N,41,121,119,0
2,N,41,122,120,0
2,N,41,123,121,0
2,N,41,124,122,0
2,N,41,125,123,0
2,N,41,126,124,0
2,N,41,127,125,0
2,N,41,128,126,0
2,N,41,129,127,0
2,N,42,1,-1,0
2,N,42,2,0,0
2,N,42,3,1,0
2,N,42,4,2,0
2,N,42,5,3,0
2,N,42,6,4,0
2,N,42,7,5,0
2,N,42,8,6,0
2,N,42,9,7,0
2,N,42,10,8,0
2,N,42,11,9,0
2,N,42,12,10,0
2,N,42,13,11,0
2,N,42,14,12,0
2,N,42,15,13,0
2,N,42,16,14,0
2,N,42,17,15,0
2,N,42,18,16,0
2,N,42,19,17,0
2,N,42,20,18,0
2,N,42,21,19,0
2,N,42,22,20,0
2,N,42,23,21,0
2,N,42,24,22,0
2,N,42,25,23,0
2,N,42,26,24,0
2,N,42,27,25,0
2,N,42,28,26,0
2,N,42,29,27,0
2,N,42,30,28,0
2,N,42,31,29,0
2,N,42,32,30,0
2,N,42,33,31,0
2,N,42,34,32,0
2,N,42,35,33,0
2,N,42,36,34,0
2,N,42,37,35,0
2,N,42,38,36,0
2,N,42,39,37,0
2,N,42,40,38,0
2,N,42,41,39,0
2,N,42,42,40,0
2,N,42,43,41,0
2,N,42,44,42,0
2,N,42,45,43,0
2,N,42,46,44,0
2,N,42,47,45,0
2,N,42,48,46,0
2,N,42,49,47,0
2,N,42,50,48,0
2,N,42,51,49,0
2,N,42,52,50,0
2,N,42,53,51,0
2,N,42,54,52,0
2,N,42,55,53,0
2,N,42,56,54,0
2,N,42,57,55,0
2,N,42,58,56,0
2,N,42,59,57,0
2,N,42,60,58,0
2,N,42,61,59,0
2,N,42,62,60,0
2,N,42,63,61,0
2,N,42,64,62,0
2,N,42,65,63,0
2,N,42,66,64,0
2,N,42,67,65,0
2,N,42,68,66,0
2,N,42,69,67,0
2,N,42,70,68,0
2,N,42,71,69,0
2,N,42,72,70,0
2,N,42,73,71,0
2,N,42,74,72,0
2,N,42,75,73,0
2,N,42,76,74,0
2,N,42,77,75,0
2,N,42,78,76,0
2,N,42,79,77,0
2,N,42,80,78,0
2,N,42,81,79,0
2,N,42,82,80,0
2,N,42,83,81,0
2,N,42,84,82,0
2,N,42,85,83,0
2,N,42,86,84,0
2,N,42,87,85,0
2,N,42,88,86,0
2,N,42,89,87,0
2,N,42,90,88,1
2,N,42,91,89,0
2,N,42,92,90,0
2,N,42,93,91,0
2,N,42,94,92,0
2,N,42,95,93,0
2,N,42,96,94,0
2,N,42,97,95,0
2,N,42,98,96,0
2,N,42,99,97,0
2,N,42,100,98,0
2,N,42,101,99,0
2,N,42,102,100,0
2,N,42,103,101,0
2,N,42,104,102,0
2,N,42,105,103,0
2,N,42,106,104,0
2,N,42,107,105,0
2,N,42,108,106,0
2,N,42,109,107,0
2,N,42,110,108,0
2,N,42,111,109,0
2,N,42,112,110,0
2,N,42,113,111,0
2,N,42,114,112,0
2,N,42,115,113,0
2,N,42,116,114,0
2,N,42,117,115,0
2,N,42,118,116,0
2,N,42,119,117,0
2,N,42,120,118,0
2,N,42,121,119,0
2,N,42,122,120,0
2,N,42,123,121,0
2,N,42,124,122,0
2,N,42,125,123,0
2,N,42,126,124,0
2,N,42,127,125,0
2,N,42,128,126,0
2,N,42,129,127,0
2,N,43,1,-1,1
2,N,43,2,0,0
2,N,43,3,1,0
2,N,43,4,2,0
2,N,43,5,3,0
2,N,43,6,4,0
2,N,43,7,5,0
2,N,43,8,6,0
2,N,43,9,7,0
2,N,43,10,8,0
2,N,43,11,9,0
2,N,43,12,10,0
2,N,43,13,11,0
2,N,43,14,12,0
2,N,43,15,13,0
2,N,43,16,14,0
2,N,43,17,15,0
2,N,43,18,16,0
2,N,43,19,17,0
2,N,43,20,18,0
2,N,43,21,19,0
2,N,43,22,20,0
2,N,43,23,21,0
2,N,43,24,22,0
2,N,43,25,23,0
2,N,43,26,24,0
2,N,43,27,25,0
2,N,43,28,26,0
2,N,43,29,27,0
2,N,43,30,28,0
2,N,43,31,29,0
2,N,43,32,30,0
2,N,43,33,31,0
2,N,43,34,32,0
2,N,43,35,33,0
2,N,43,36,34,0
2,N,43,37,35,0
2,N,43,38,36,0
2,N,43,39,37,0
2,N,43,40,38,0
2,N,43,41,39,0
2,N,43,42,40,0
2,N,43,43,41,0
2,N,43,44,42,0
2,N,43,45,43,0
2,N,43,46,44,0
2,N,43,47,45,0
2,N,43,48,46,0
2,N,43,49,47,0
2,N,43,50,48,0
2,N,43,51,49,0
2,N,43,52,50,0
2,N,43,53,51,0
2,N,43,54,52,0
2,N,43,55,53,0
2,N,43,56,54,0
2,N,43,57,55,0
2,N,43,58,56,0
2,N,43,59,57,0
2,N,43,60,58,0
2,N,43,61,59,0
2,N,43,62,60,0
2,N,43,63,61,0
2,N,43,64,62,0
2,N,43,65,63,0
2,N,43,66,64,0
2,N,43,67,65,0
2,N,43,68,66,0
2,N,43,69,67,0
2,N,43,70,68,0
2,N,43,71,69,0
2,N,43,72,70,0
2,N,43,73,71,0
2,N,43,74,72,0
2,N,43,75,73,0
2,N,43,76,74,0
2,N,43,77,75,0
2,N,43,78,76,0
2,N,43,79,77,0
2,N,43,80,78,0
2,N,43,81,79,0
2,N,43,82,80,0
2,N,43,83,81,0
2,N,43,84,82,0
2,N,43,85,83,0
2,N,43,86,84,0
2,N,43,87,85,0
2,N,43,88,86,0
2,N,43,89,87,0
2,N,43,90,88,0
2,N,43,91,89,0
2,N,43,92,90,0
2,N,43,93,91,0
2,N,43,94,92,0
2,N,43,95,93,0
2,N,43,96,94,0
2,N,43,97,95,0
2,N,43,98,96,0
2,N,43,99,97,0
2,N,43,100,98,0
2,N,43,101,99,0
2,N,43,102,100,0
2,N,43,103,101,0
2,N,43,104,102,0
2,N,43,105,103,0
2,N,43,106,104,0
2,N,43,107,105,0
2,N,43,108,106,0
2,N,43,109,107,0
2,N,43,110,108,0
2,N,43,111,109,0
2,N,43,112,110,0
2,N,43,113,111,0
2,N,43,114,112,0
2,N,43,115,113,0
2,N,43,116,114,0
2,N,43,117,115,0
2,N,43,118,116,0
2,N,43,119,117,0
2,N,43,120,118,0
2,N,43,121,119,0
2,N,43,122,120,0
2,N,43,123,121,0
2,N,43,124,122,0
2,N,43,125,123,0
2,N,43,126,124,0
2,N,43,127,125,0
2,N,43,128,126,0
2,N,43,129,127,0
2,N,44,1,-1,0
2,N,44,2,0,0
2,N,44,3,1,0
2,N,44,4,2,0
2,N,44,5,3,0
2,N,44,6,4,0
2,N,44,7,5,0
2,N,44,8,6,0
2,N,44,9,7,0
2,N,44,10,8,0
2,N,44,11,9,0
2,N,44,12,10,0
2,N,44,13,11,0
2,N,44,14,12,0
2,N,44,15,13,0
2,N,44,16,14,0
2,N,44,17,15,0
2,N,44,18,16,0
2,N,44,19,17,0
2,N,44,20,18,0
2,N,44,21,19,0
2,N,44,22,20,0
2,N,44,23,21,0
2,N,44,24,22,0
2,N,44,25,23,0
2,N,44,26,24,0
2,N,44,27,25,0
2,N,44,28,26,0
2,N,44,29,27,0
2,N,44,30,28,0
2,N,44,31,29,0
2,N,44,32,30,0
2,N,44,33,31,0
2,N,44,34,32,0
2,N,44,35,33,0
2,N,44,36,34,0
2,N,44,37,35,0
2,N,44,38,36,0
2,N,44,39,37,0
2,N,44,40,38,0
2,N,44,41,39,0
2,N,44,42,40,0
2,N,44,43,41,0
2,N,44,44,42,0
2,N,44,45,43,0
2,N,44,46,44,0
2,N,44,47,45,0
2,N,44,48,46,0
2,N,44,49,47,0
2,N,44,50,48,0
2,N,44,51,49,0
2,N,44,52,50,0
2,N,44,53,51,0
2,N,44,54,52,0
2,N,44,55,53,0
2,N,44,56,54,0
2,N,44,57,55,0
2,N,44,58,56,0
2,N,44,59,57,0
2,N,44,60,58,1
2,N,44,61,59,0
2,N,44,62,60,0
2,N,44,63,61,0
2,N,44,64,62,0
2,N,44,65,63,0
2,N,44,66,64,0
2,N,44,67,65,0
2,N,44,68,66,0
2,N,44,69,67,0
2,N,44,70,68,0
2,N,44,71,69,0
2,N,44,72,70,0
2,N,44,73,71,0
2,N,44,74,72,0
2,N,44,75,73,0
2,N,44,76,74,0
2,N,44,77,75,0
2,N,44,78,76,0
2,N,44,79,77,0
2,N,44,80,78,0
2,N,44,81,79,0
2,N,44,82,80,0
2,N,44,83,81,0
2,N,44,84,82,0
2,N,44,85,83,0
2,N,44,86,84,0
2,N,44,87,85,0
2,N,44,88,86,0
2,N,44,89,87,0
2,N,44,90,88,0
2,N,44,91,89,0
2,N,44,92,90,0
2,N,44,93,91,0
2,N,44,94,92,0
2,N,44,95,93,0
2,N,44,96,94,0
2,N,44,97,95,0
2,N,44,98,96,0
2,N,44,99,97,0
2,N,44,100,98,0
2,N,44,101,99,0
2,N,44,102,100,0
2,N,44,103,101,0
2,N,44,104,102,0
2,N,44,105,103,0
2,N,44,106,104,0
2,N,44,107,105,0
2,N,44,108,106,0
2,N,44,109,107,0
2,N,44,110,108,0
2,N,44,111,109,0
2,N,44,112,110,0
2,N,44,113,111,0
2,N,44,114,112,0
2,N,44,115,113,0
2,N,44,116,114,0
2,N,44,117,115,0
2,N,44,118,116,0
2,N,44,119,117,0
2,N,44,120,118,0
2,N,44,121,119,0
2,N,44,122,120,0
2,N,44,123,121,0
2,N,44,124,122,0
2,N,44,125,123,0
2,N,44,126,124,0
2,N,44,127,125,0
2,N,44,128,126,0
2,N,44,129,127,0
2,N,45,1,-1,1
2,N,45,2,0,0
2,N,45,3,1,0
2,N,45,4,2,0
2,N,45,5,3,0
2,N,45,6,4,0
2,N,45,7,5,0
2,N,45,8,6,0
2,N,45,9,7,0
2,N,45,10,8,0
2,N,45,11,9,0
2,N,45,12,10,0
2,N,45,13,11,0
2,N,45,14,12,0
2,N,45,15,13,0
2,N,45,16,14,0
2,N,45,17,15,0
2,N,45,18,16,0
2,N,45,19,17,0
2,N,45,20,18,0
2,N,45,21,19,0
2,N,45,22,20,0
2,N,45,23,21,0
2,N,45,24,22,0
2,N,45,25,23,0
2,N,45,26,24,0
2,N,45,27,25,0
2,N,45,28,26,0
2,N,45,29,27,0
2,N,45,30,28,0
2,N,45,31,29,0
2,N,45,32,30,0
2,N,45,33,31,0
2,N,45,34,32,0
2,N,45,35,33,0
2,N,45,36,34,0
2,N,45,37,35,0
2,N,45,38,36,0
2,N,45,39,37,0
2,N,45,40,38,0
2,N,45,41,39,0
2,N,45,42,40,0
2,N,45,43,41,0
2,N,45,44,42,0
2,N,45,45,43,0
2,N,45,46,44,0
2,N,45,47,45,0
2,N,45,48,46,0
2,N,45,49,47,0
2,N,45,50,48,0
2,N,45,51,49,0
2,N,45,52,50,0
2,N,45,53,51,0
2,N,45,54,52,0
2,N,45,55,53,0
2,N,45,56,54,0
2,N,45,57,55,0
2,N,45,58,56,0
2,N,45,59,57,0
2,N,45,60,58,0
2,N,45,61,59,0
2,N,45,62,60,0
2,N,45,63,61,0
2,N,45,64,62,0
2,N,45,65,63,0
2,N,45,66,64,0
2,N,45,67,65,0
2,N,45,68,66,0
2,N,45,69,67,0
2,N,45,70,68,0
2,N,45,71,69,0
2,N,45,72,70,0
2,N,45,73,71,0
2,N,45,74,72,0
2,N,45,75,73,0
2,N,45,76,74,0
2,N,45,77,75,0
2,N,45,78,76,0
2,N,45,79,77,0
2,N,45,80,78,0
2,N,45,81,79,0
2,N,45,82,80,0
2,N,45,83,81,0
2,N,45,84,82,0
2,N,45,85,83,0
2,N,45,86,84,0
2,N,45,87,85,0
2,N,45,88,86,0
2,N,45,89,87,0
2,N,45,90,88,0
2,N,45,91,89,0
2,N,45,92,90,0
2,N,45,93,91,0
2,N,45,94,92,0
2,N,45,95,93,0
2,N,45,96,94,0
2,N,45,97,95,0
2,N,45,98,96,0
2,N,45,99,97,0
2,N,45,100,98,0
2,N,45,101,99,0
2,N,45,102,100,0
2,N,45,103,101,0
2,N,45,104,102,0
2,N,45,105,103,0
2,N,45,106,104,0
2,N,45,107,105,0
2,N,45,108,106,0
2,N,45,109,107,0
2,N,45,110,108,0
2,N,45,111,109,0
2,N,45,112,110,0
2,N,45,113,111,0
2,N,45,114,112,0
2,N,45,115,113,0
2,N,45,116,114,0
2,N,45,117,115,0
2,N,45,118,116,0
2,N,45,119,117,0
2,N,45,120,118,0
2,N,45,121,119,0
2,N,45,122,120,0
2,N,45,123,121,0
2,N,45,124,122,0
2,N,45,125,123,0
2,N,45,126,124,0
2,N,45,127,125,0
2,N,45,128,126,0
2,N,45,129,127,0
2,N,46,1,-1,0
2,N,46,2,0,0
2,N,46,3,1,0
2,N,46,4,2,0
2,N,46,5,3,0
2,N,46,6,4,0
2,N,46,7,5,0
2,N,46,8,6,0
2,N,46,9,7,0
2,N,46,10,8,0
2,N,46,11,9,0
2,N,46,12,10,0
2,N,46,13,11,0
2,N,46,14,12,0
2,N,46,15,13,0
2,N,46,16,14,0
2,N,46,17,15,0
2,N,46,18,16,0
2,N,46,19,17,0
2,N,46,20,18,0
2,N,46,21,19,0
2,N,46,22,20,0
2,N,46,23,21,0
2,N,46,24,22,0
2,N,46,25,23,0
2,N,46,26,24,0
2,N,46,27,25,0
2,N,46,28,26,0
2,N,46,29,27,0
2,N,46,30,28,0
2,N,46,31,29,0
2,N,46,32,30,0
2,N,46,33,31,0
2,N,46,34,32,0
2,N,46,35,33,0
2,N,46,36,34,0
2,N,46,37,35,0
2,N,46,38,36,0
2,N,46,39,37,0
2,N,46,40,38,0
2,N,46,41,39,0
2,N,46,42,40,0
2,N,46,43,41,0
2,N,46,44,42,0
2,N,46,45,43,0
2,N,46,46,44,0
2,N,46,47,45,0
2,N,46,48,46,0
2,N,46,49,47,0
2,N,46,50,48,0
2,N,46,51,49,0
2,N,46,52,50,0
2,N,46,53,51,0
2,N,46,54,52,0
2,N,46,55,53,0
2,N,46,56,54,0
2,N,46,57,55,0
2,N,46,58,56,0
2,N,46,59,57,0
2,N,46,60,58,0
2,N,46,61,59,0
2,N,46,62,60,0
2,N,46,63,61,0
2,N,46,64,62,0
2,N,46,65,63,0
2,N,46,66,64,0
2,N,46,67,65,0
2,N,46,68,66,0
2,N,46,69,67,0
2,N,46,70,68,0
2,N,46,71,69,0
2,N,46,72,70,0
2,N,46,73,71,0
2,N,46,74,72,0
2,N,46,75,73,0
2,N,46,76,74,0
2,N,46,77,75,0
2,N,46,78,76,0
2,N,46,79,77,0
2,N,46,80,78,0
2,N,46,81,79,0
2,N,46,82,80,0
2,N,46,83,81,0
2,N,46,84,82,1
2,N,46,85,83,0
2,N,46,86,84,0
2,N,46,87,85,0
2,N,46,88,86,0
2,N,46,89,87,0
2,N,46,90,88,0
2,N,46,91,89,0
2,N,46,92,90,0
2,N,46,93,91,0
2,N,46,94,92,0
2,N,46,95,93,0
2,N,46,96,94,0
2,N,46,97,95,0
2,N,46,98,96,0
2,N,46,99,97,0
2,N,46,100,98,0
2,N,46,101,99,0
2,N,46,102,100,0
2,N,46,103,101,0
2,N,46,104,102,0
2,N,46,105,103,0
2,N,46,106,104,0
2,N,46,107,105,0
2,N,46,108,106,0
2,N,46,109,107,0
2,N,46,110,108,0
2,N,46,111,109,0
2,N,46,112,110,0
2,N,46,113,111,0
2,N,46,114,112,0
2,N,46,115,113,0
2,N,46,116,114,0
2,N,46,117,115,0
2,N,46,118,116,0
2,N,46,119,117,0
2,N,46,120,118,0
2,N,46,121,119,0
2,N,46,122,120,0
2,N,46,123,121,0
2,N,46,124,122,0
2,N,46,125,123,0
2,N,46,126,124,0
2,N,46,127,125,0
2,N,46,128,126,0
2,N,46,129,127,0
2,N,47,1,-1,1
2,N,47,2,0,0
2,N,47,3,1,0
2,N,47,4,2,0
2,N,47,5,3,0
2,N,47,6,4,0
2,N,47,7,5,0
2,N,47,8,6,0
2,N,47,9,7,0
2,N,47,10,8,0
2,N,47,11,9,0
2,N,47,12,10,0
2,N,47,13,11,0
2,N,47,14,12,0
2,N,47,15,13,0
2,N,47,16,14,0
2,N,47,17,15,0
2,N,47,18,16,0
2,N,47,19,17,0
2,N,47,20,18,0
2,N,47,21,19,0
2,N,47,22,20,0
2,N,47,23,21,0
2,N,47,24,22,0
2,N,47,25,23,0
2,N,47,26,24,0
2,N,47,27,25,0
2,N,47,28,26,0
2,N,47,29,27,0
2,N,47,30,28,0
2,N,47,31,29,0
2,N,47,32,30,0
2,N,47,33,31,0
2,N,47,34,32,0
2,N,47,35,33,0
2,N,47,36,34,0
2,N,47,37,35,0
2,N,47,38,36,0
2,N,47,39,37,0
2,N,47,40,38,0
2,N,47,41,39,0
2,N,47,42,40,0
2,N,47,43,41,0
2,N,47,44,42,0
2,N,47,45,43,0
2,N,47,46,44,0
2,N,47,47,45,0
2,N,47,48,46,0
2,N,47,49,47,0
2,N,47,50,48,0
2,N,47,51,49,0
2,N,47,52,50,0
2,N,47,53,51,0
2,N,47,54,52,0
2,N,47,55,53,0
2,N,47,56,54,0
2,N,47,57,55,0
2,N,47,58,56,0
2,N,47,59,57,0
2,N,47,60,58,0
2,N,47,61,59,0
2,N,47,62,60,0
2,N,47,63,61,0
2,N,47,64,62,0
2,N,47,65,63,0
2,N,47,66,64,0
2,N,47,67,65,0
2,N,47,68,66,0
2,N,47,69,67,0
2,N,47,70,68,0
2,N,47,71,69,0
2,N,47,72,70,0
2,N,47,73,71,0
2,N,47,74,72,0
2,N,47,75,73,0
2,N,47,76,74,0
2,N,47,77,75,0
2,N,47,78,76,0
2,N,47,79,77,0
2,N,47,80,78,0
2,N,47,81,79,0
2,N,47,82,80,0
2,N,47,83,81,0
2,N,47,84,82,0
2,N,47,85,83,0
2,N,47,86,84,0
2,N,47,87,85,0
2,N,47,88,86,0
2,N,47,89,87,0
2,N,47,90,88,0
2,N,47,91,89,0
2,N,47,92,90,0
2,N,47,93,91,0
2,N,47,94,92,0
2,N,47,95,93,0
2,N,47,96,94,0
2,N,47,97,95,0
2,N,47,98,96,0
2,N,47,99,97,0
2,N,47,100,98,0
2,N,47,101,99,0
2,N,47,102,100,0
2,N,47,103,101,0
2,N,47,104,102,0
2,N,47,105,103,0
2,N,47,106,104,0
2,N,47,107,105,0
2,N,47,108,106,0
2,N,47,109,107,0
2,N,47,110,108,0
2,N,47,111,109,0
2,N,47,112,110,0
2,N,47,113,111,0
