pre,post,weight
1_N_1_1,1_N_3_64,9.870550512
1_N_1_57,1_N_3_64,1.974110102
1_N_1_72,1_N_3_64,1.974110102
1_N_1_74,1_N_3_64,1.974110102
1_I_2_1,1_N_3_64,0.6
1_V_1_1,1_N_3_64,0.6
1_I_16_1,1_N_3_64,0.6
1_V_2_1,1_N_3_64,0.6
1_I_70_1,1_N_3_64,0.6
1_V_7_1,1_N_3_64,0.6
1_I_148_1,1_N_3_64,0.6
1_V_11_1,1_N_3_64,0.6
1_I_169_1,1_N_3_64,0.6
1_V_14_1,1_N_3_64,0.6
1_I_219_1,1_N_3_64,0.6
1_V_16_1,1_N_3_64,0.6
1_I_240_1,1_N_3_64,0.6
1_V_18_1,1_N_3_64,0.6
1_I_253_1,1_N_3_64,0.6
1_V_20_1,1_N_3_64,0.6
1_N_2_1,1_N_3_65,3.896784442
1_N_2_57,1_N_3_65,3.896784442
1_N_2_60,1_N_3_65,3.896784442
1_N_2_64,1_N_3_65,3.896784442
1_N_2_65,1_N_3_65,7.793568884
1_N_2_70,1_N_3_65,3.896784442
1_N_1_1,1_N_3_65,5.922330307
1_N_1_53,1_N_3_65,1.974110102
1_N_1_62,1_N_3_65,1.974110102
1_N_1_65,1_N_3_65,1.974110102
1_N_1_69,1_N_3_65,1.974110102
1_I_34_1,1_N_3_65,0.6
1_V_4_1,1_N_3_65,0.6
1_I_43_1,1_N_3_65,0.6
1_I_104_1,1_N_3_65,0.6
1_V_8_1,1_N_3_65,0.6
1_I_116_1,1_N_3_65,0.6
1_I_192_1,1_N_3_65,0.6
1_V_15_1,1_N_3_65,0.6
1_I_271_1,1_N_3_65,0.6
1_V_22_1,1_N_3_65,0.6
1_I_276_1,1_N_3_65,0.6
1_N_2_61,1_N_3_66,7.793568884
1_N_2_62,1_N_3_66,3.896784442
1_N_2_64,1_N_3_66,7.793568884
1_N_2_66,1_N_3_66,7.793568884
1_N_2_70,1_N_3_66,3.896784442
1_N_2_71,1_N_3_66,3.896784442
1_N_2_73,1_N_3_66,3.896784442
1_N_1_1,1_N_3_66,17.76699092
1_N_1_66,1_N_3_66,1.974110102
1_I_74_1,1_N_3_66,0.6
1_V_8_1,1_N_3_66,0.6
1_I_103_1,1_N_3_66,0.6
1_I_161_1,1_N_3_66,0.6
1_V_13_1,1_N_3_66,0.6
1_I_164_1,1_N_3_66,0.6
1_I_168_1,1_N_3_66,0.6
1_I_214_1,1_N_3_66,0.6
1_V_16_1,1_N_3_66,0.6
1_I_218_1,1_N_3_66,0.6
1_I_220_1,1_N_3_66,0.6
1_I_289_1,1_N_3_66,0.6
1_V_22_1,1_N_3_66,0.6
1_I_326_1,1_N_3_66,0.6
1_V_25_1,1_N_3_66,0.6
1_N_2_1,1_N_3_67,3.896784442
1_N_2_60,1_N_3_67,3.896784442
1_N_2_62,1_N_3_67,3.896784442
1_N_2_64,1_N_3_67,3.896784442
1_N_2_65,1_N_3_67,3.896784442
1_N_2_67,1_N_3_67,3.896784442
1_N_2_69,1_N_3_67,3.896784442
1_N_2_70,1_N_3_67,3.896784442
1_N_2_71,1_N_3_67,7.793568884
1_N_2_72,1_N_3_67,3.896784442
1_N_2_73,1_N_3_67,3.896784442
1_N_1_1,1_N_3_67,17.76699092
1_N_1_67,1_N_3_67,3.948220205
1_N_1_71,1_N_3_67,1.974110102
1_I_10_1,1_N_3_67,0.6
1_V_1_1,1_N_3_67,0.6
1_I_25_1,1_N_3_67,0.6
1_V_4_1,1_N_3_67,0.6
1_I_90_1,1_N_3_67,0.6
1_V_8_1,1_N_3_67,0.6
1_I_113_1,1_N_3_67,0.6
1_I_118_1,1_N_3_67,0.6
1_I_131_1,1_N_3_67,0.6
1_V_9_1,1_N_3_67,0.6
1_I_153_1,1_N_3_67,0.6
1_V_13_1,1_N_3_67,0.6
1_I_159_1,1_N_3_67,0.6
1_I_211_1,1_N_3_67,0.6
1_V_16_1,1_N_3_67,0.6
1_I_248_1,1_N_3_67,0.6
1_V_19_1,1_N_3_67,0.6
1_I_306_1,1_N_3_67,0.6
1_V_23_1,1_N_3_67,0.6
1_I_321_1,1_N_3_67,0.6
1_V_25_1,1_N_3_67,0.6
1_N_2_64,1_N_3_68,3.896784442
1_N_2_65,1_N_3_68,3.896784442
1_N_2_66,1_N_3_68,11.69035333
1_N_2_67,1_N_3_68,3.896784442
1_N_2_71,1_N_3_68,3.896784442
1_N_2_77,1_N_3_68,3.896784442
1_N_1_1,1_N_3_68,13.81877072
1_N_1_62,1_N_3_68,1.974110102
1_I_13_1,1_N_3_68,0.6
1_V_1_1,1_N_3_68,0.6
1_I_37_1,1_N_3_68,0.6
1_V_4_1,1_N_3_68,0.6
1_I_165_1,1_N_3_68,0.6
1_V_13_1,1_N_3_68,0.6
1_I_171_1,1_N_3_68,0.6
1_V_14_1,1_N_3_68,0.6
1_I_198_1,1_N_3_68,0.6
1_V_15_1,1_N_3_68,0.6
1_I_254_1,1_N_3_68,0.6
1_V_20_1,1_N_3_68,0.6
1_I_267_1,1_N_3_68,0.6
1_V_22_1,1_N_3_68,0.6
1_I_316_1,1_N_3_68,0.6
1_V_23_1,1_N_3_68,0.6
1_N_2_1,1_N_3_69,7.793568884
1_N_2_62,1_N_3_69,3.896784442
1_N_2_64,1_N_3_69,3.896784442
1_N_2_65,1_N_3_69,3.896784442
1_N_2_67,1_N_3_69,3.896784442
1_N_2_68,1_N_3_69,7.793568884
1_N_2_69,1_N_3_69,11.69035333
1_N_2_71,1_N_3_69,3.896784442
1_N_1_1,1_N_3_69,13.81877072
1_N_1_69,1_N_3_69,7.896440409
1_N_1_74,1_N_3_69,1.974110102
1_I_29_1,1_N_3_69,0.6
1_V_4_1,1_N_3_69,0.6
1_I_58_1,1_N_3_69,0.6
1_V_6_1,1_N_3_69,0.6
1_I_73_1,1_N_3_69,0.6
1_V_7_1,1_N_3_69,0.6
1_I_127_1,1_N_3_69,0.6
1_V_9_1,1_N_3_69,0.6
1_I_129_1,1_N_3_69,0.6
1_I_154_1,1_N_3_69,0.6
1_V_13_1,1_N_3_69,0.6
1_I_188_1,1_N_3_69,0.6
1_V_14_1,1_N_3_69,0.6
1_I_212_1,1_N_3_69,0.6
1_V_16_1,1_N_3_69,0.6
1_I_216_1,1_N_3_69,0.6
1_I_277_1,1_N_3_69,0.6
1_V_22_1,1_N_3_69,0.6
1_I_286_1,1_N_3_69,0.6
1_I_320_1,1_N_3_69,0.6
1_V_25_1,1_N_3_69,0.6
1_N_2_65,1_N_3_70,7.793568884
1_N_2_67,1_N_3_70,3.896784442
1_N_2_69,1_N_3_70,3.896784442
1_N_2_70,1_N_3_70,7.793568884
1_N_2_71,1_N_3_70,3.896784442
1_N_2_72,1_N_3_70,7.793568884
1_N_2_75,1_N_3_70,11.69035333
1_N_1_1,1_N_3_70,17.76699092
1_N_1_62,1_N_3_70,1.974110102
1_N_1_70,1_N_3_70,1.974110102
1_N_1_79,1_N_3_70,1.974110102
1_I_30_1,1_N_3_70,0.6
1_V_4_1,1_N_3_70,0.6
1_I_33_1,1_N_3_70,0.6
1_I_39_1,1_N_3_70,0.6
1_I_40_1,1_N_3_70,0.6
1_I_54_1,1_N_3_70,0.6
1_V_5_1,1_N_3_70,0.6
1_I_80_1,1_N_3_70,0.6
1_V_8_1,1_N_3_70,0.6
1_I_96_1,1_N_3_70,0.6
1_I_200_1,1_N_3_70,0.6
1_V_15_1,1_N_3_70,0.6
1_I_206_1,1_N_3_70,0.6
1_V_16_1,1_N_3_70,0.6
1_I_270_1,1_N_3_70,0.6
1_V_22_1,1_N_3_70,0.6
1_I_288_1,1_N_3_70,0.6
1_I_297_1,1_N_3_70,0.6
1_V_23_1,1_N_3_70,0.6
1_N_2_63,1_N_3_71,3.896784442
1_N_2_66,1_N_3_71,3.896784442
1_N_2_67,1_N_3_71,7.793568884
1_N_2_68,1_N_3_71,3.896784442
1_N_2_70,1_N_3_71,15.58713777
1_N_2_73,1_N_3_71,15.58713777
1_N_2_74,1_N_3_71,3.896784442
1_N_2_79,1_N_3_71,3.896784442
1_N_1_1,1_N_3_71,13.81877072
1_N_1_59,1_N_3_71,1.974110102
1_N_1_63,1_N_3_71,1.974110102
1_N_1_66,1_N_3_71,1.974110102
1_N_1_68,1_N_3_71,1.974110102
1_N_1_69,1_N_3_71,3.948220205
1_N_1_74,1_N_3_71,1.974110102
1_N_1_80,1_N_3_71,1.974110102
1_I_6_1,1_N_3_71,0.6
1_V_1_1,1_N_3_71,0.6
1_I_24_1,1_N_3_71,0.6
1_V_4_1,1_N_3_71,0.6
1_I_27_1,1_N_3_71,0.6
1_I_49_1,1_N_3_71,0.6
1_V_5_1,1_N_3_71,0.6
1_I_89_1,1_N_3_71,0.6
1_V_8_1,1_N_3_71,0.6
1_I_117_1,1_N_3_71,0.6
1_I_123_1,1_N_3_71,0.6
1_V_9_1,1_N_3_71,0.6
1_I_137_1,1_N_3_71,0.6
1_I_156_1,1_N_3_71,0.6
1_V_13_1,1_N_3_71,0.6
1_I_166_1,1_N_3_71,0.6
1_I_189_1,1_N_3_71,0.6
1_V_14_1,1_N_3_71,0.6
1_I_229_1,1_N_3_71,0.6
1_V_18_1,1_N_3_71,0.6
1_I_230_1,1_N_3_71,0.6
1_I_293_1,1_N_3_71,0.6
1_V_22_1,1_N_3_71,0.6
1_I_324_1,1_N_3_71,0.6
1_V_25_1,1_N_3_71,0.6
1_N_2_67,1_N_3_72,7.793568884
1_N_2_72,1_N_3_72,3.896784442
1_N_2_75,1_N_3_72,3.896784442
1_N_2_76,1_N_3_72,3.896784442
1_N_1_1,1_N_3_72,3.948220205
1_N_1_69,1_N_3_72,3.948220205
1_N_1_79,1_N_3_72,1.974110102
1_I_84_1,1_N_3_72,0.6
1_V_8_1,1_N_3_72,0.6
1_I_112_1,1_N_3_72,0.6
1_I_236_1,1_N_3_72,0.6
1_V_18_1,1_N_3_72,0.6
1_I_243_1,1_N_3_72,0.6
1_V_19_1,1_N_3_72,0.6
1_I_249_1,1_N_3_72,0.6
1_N_2_61,1_N_3_73,3.896784442
1_N_2_68,1_N_3_73,3.896784442
1_N_2_70,1_N_3_73,3.896784442
1_N_2_71,1_N_3_73,3.896784442
1_N_2_73,1_N_3_73,3.896784442
1_N_1_1,1_N_3_73,9.870550512
1_I_71_1,1_N_3_73,0.6
1_V_7_1,1_N_3_73,0.6
1_I_92_1,1_N_3_73,0.6
1_V_8_1,1_N_3_73,0.6
1_I_194_1,1_N_3_73,0.6
1_V_15_1,1_N_3_73,0.6
1_I_299_1,1_N_3_73,0.6
1_V_23_1,1_N_3_73,0.6
1_I_301_1,1_N_3_73,0.6
1_N_2_69,1_N_3_74,11.69035333
1_N_2_70,1_N_3_74,3.896784442
1_N_2_71,1_N_3_74,3.896784442
1_N_2_73,1_N_3_74,7.793568884
1_N_2_74,1_N_3_74,11.69035333
1_N_2_75,1_N_3_74,3.896784442
1_N_2_76,1_N_3_74,11.69035333
1_N_2_78,1_N_3_74,7.793568884
1_N_1_1,1_N_3_74,13.81877072
1_N_1_66,1_N_3_74,1.974110102
1_N_1_67,1_N_3_74,1.974110102
1_N_1_71,1_N_3_74,1.974110102
1_N_1_73,1_N_3_74,3.948220205
1_N_1_74,1_N_3_74,1.974110102
1_N_1_78,1_N_3_74,1.974110102
1_N_1_81,1_N_3_74,3.948220205
1_I_15_1,1_N_3_74,0.6
1_V_2_1,1_N_3_74,0.6
1_I_56_1,1_N_3_74,0.6
1_V_6_1,1_N_3_74,0.6
1_I_62_1,1_N_3_74,0.6
1_I_105_1,1_N_3_74,0.6
1_V_8_1,1_N_3_74,0.6
1_I_122_1,1_N_3_74,0.6
1_V_9_1,1_N_3_74,0.6
1_I_124_1,1_N_3_74,0.6
1_I_126_1,1_N_3_74,0.6
1_I_128_1,1_N_3_74,0.6
1_I_223_1,1_N_3_74,0.6
1_V_18_1,1_N_3_74,0.6
1_I_226_1,1_N_3_74,0.6
1_I_231_1,1_N_3_74,0.6
1_I_238_1,1_N_3_74,0.6
1_I_282_1,1_N_3_74,0.6
1_V_22_1,1_N_3_74,0.6
1_I_291_1,1_N_3_74,0.6
1_I_294_1,1_N_3_74,0.6
1_I_308_1,1_N_3_74,0.6
1_V_23_1,1_N_3_74,0.6
1_N_2_64,1_N_3_75,3.896784442
1_N_2_66,1_N_3_75,3.896784442
1_N_2_71,1_N_3_75,3.896784442
1_N_2_72,1_N_3_75,3.896784442
1_N_2_74,1_N_3_75,3.896784442
1_N_2_76,1_N_3_75,7.793568884
1_N_2_79,1_N_3_75,3.896784442
1_N_1_1,1_N_3_75,9.870550512
1_N_1_68,1_N_3_75,1.974110102
1_N_1_73,1_N_3_75,1.974110102
1_N_1_75,1_N_3_75,1.974110102
1_I_95_1,1_N_3_75,0.6
1_V_8_1,1_N_3_75,0.6
1_I_110_1,1_N_3_75,0.6
1_I_144_1,1_N_3_75,0.6
1_V_10_1,1_N_3_75,0.6
1_I_155_1,1_N_3_75,0.6
1_V_13_1,1_N_3_75,0.6
1_I_177_1,1_N_3_75,0.6
1_V_14_1,1_N_3_75,0.6
1_I_228_1,1_N_3_75,0.6
1_V_18_1,1_N_3_75,0.6
1_I_302_1,1_N_3_75,0.6
1_V_23_1,1_N_3_75,0.6
1_I_319_1,1_N_3_75,0.6
1_V_24_1,1_N_3_75,0.6
1_N_2_1,1_N_3_76,3.896784442
1_N_2_72,1_N_3_76,3.896784442
1_N_2_74,1_N_3_76,15.58713777
1_N_2_76,1_N_3_76,11.69035333
1_N_2_78,1_N_3_76,11.69035333
1_N_2_79,1_N_3_76,7.793568884
1_N_2_81,1_N_3_76,3.896784442
1_N_1_1,1_N_3_76,17.76699092
1_N_1_74,1_N_3_76,3.948220205
1_N_1_76,1_N_3_76,1.974110102
1_N_1_78,1_N_3_76,1.974110102
1_N_1_81,1_N_3_76,1.974110102
1_N_1_83,1_N_3_76,1.974110102
1_I_4_1,1_N_3_76,0.6
1_V_1_1,1_N_3_76,0.6
1_I_5_1,1_N_3_76,0.6
1_I_106_1,1_N_3_76,0.6
1_V_8_1,1_N_3_76,0.6
1_I_125_1,1_N_3_76,0.6
1_V_9_1,1_N_3_76,0.6
1_I_130_1,1_N_3_76,0.6
1_I_160_1,1_N_3_76,0.6
1_V_13_1,1_N_3_76,0.6
1_I_170_1,1_N_3_76,0.6
1_V_14_1,1_N_3_76,0.6
1_I_174_1,1_N_3_76,0.6
1_I_180_1,1_N_3_76,0.6
1_I_183_1,1_N_3_76,0.6
1_I_207_1,1_N_3_76,0.6
1_V_16_1,1_N_3_76,0.6
1_I_217_1,1_N_3_76,0.6
1_I_242_1,1_N_3_76,0.6
1_V_18_1,1_N_3_76,0.6
1_I_272_1,1_N_3_76,0.6
1_V_22_1,1_N_3_76,0.6
1_I_315_1,1_N_3_76,0.6
1_V_23_1,1_N_3_76,0.6
1_N_2_1,1_N_3_77,3.896784442
1_N_2_76,1_N_3_77,3.896784442
1_N_2_77,1_N_3_77,3.896784442
1_N_2_78,1_N_3_77,7.793568884
1_N_2_79,1_N_3_77,3.896784442
1_N_1_1,1_N_3_77,5.922330307
1_N_1_71,1_N_3_77,1.974110102
1_N_1_72,1_N_3_77,1.974110102
1_N_1_73,1_N_3_77,1.974110102
1_I_3_1,1_N_3_77,0.6
1_V_1_1,1_N_3_77,0.6
1_I_38_1,1_N_3_77,0.6
1_V_4_1,1_N_3_77,0.6
1_I_102_1,1_N_3_77,0.6
1_V_8_1,1_N_3_77,0.6
1_I_109_1,1_N_3_77,0.6
1_I_232_1,1_N_3_77,0.6
1_V_18_1,1_N_3_77,0.6
1_I_292_1,1_N_3_77,0.6
1_V_22_1,1_N_3_77,0.6
1_N_2_1,1_N_3_78,3.896784442
1_N_2_74,1_N_3_78,3.896784442
1_N_2_76,1_N_3_78,7.793568884
1_N_2_78,1_N_3_78,3.896784442
1_N_1_1,1_N_3_78,3.948220205
1_N_1_74,1_N_3_78,3.948220205
1_N_1_78,1_N_3_78,1.974110102
1_I_17_1,1_N_3_78,0.6
1_V_2_1,1_N_3_78,0.6
1_I_67_1,1_N_3_78,0.6
1_V_7_1,1_N_3_78,0.6
1_I_135_1,1_N_3_78,0.6
1_V_9_1,1_N_3_78,0.6
1_I_157_1,1_N_3_78,0.6
1_V_13_1,1_N_3_78,0.6
1_I_172_1,1_N_3_78,0.6
1_V_14_1,1_N_3_78,0.6
1_N_2_1,1_N_3_79,3.896784442
1_N_2_74,1_N_3_79,7.793568884
1_N_2_76,1_N_3_79,7.793568884
1_N_2_78,1_N_3_79,11.69035333
1_N_2_81,1_N_3_79,7.793568884
1_N_2_84,1_N_3_79,7.793568884
1_N_1_1,1_N_3_79,13.81877072
1_N_1_78,1_N_3_79,1.974110102
1_N_1_79,1_N_3_79,5.922330307
1_N_1_83,1_N_3_79,1.974110102
1_I_12_1,1_N_3_79,0.6
1_V_1_1,1_N_3_79,0.6
1_I_23_1,1_N_3_79,0.6
1_V_4_1,1_N_3_79,0.6
1_I_87_1,1_N_3_79,0.6
1_V_8_1,1_N_3_79,0.6
1_I_108_1,1_N_3_79,0.6
1_I_119_1,1_N_3_79,0.6
1_I_142_1,1_N_3_79,0.6
1_V_10_1,1_N_3_79,0.6
1_I_186_1,1_N_3_79,0.6
1_V_14_1,1_N_3_79,0.6
1_I_187_1,1_N_3_79,0.6
1_I_234_1,1_N_3_79,0.6
1_V_18_1,1_N_3_79,0.6
1_I_251_1,1_N_3_79,0.6
1_V_20_1,1_N_3_79,0.6
1_I_261_1,1_N_3_79,0.6
1_V_21_1,1_N_3_79,0.6
1_I_307_1,1_N_3_79,0.6
1_V_23_1,1_N_3_79,0.6
1_N_2_79,1_N_3_80,3.896784442
1_N_2_81,1_N_3_80,3.896784442
1_N_2_85,1_N_3_80,3.896784442
1_N_1_1,1_N_3_80,1.974110102
1_N_1_73,1_N_3_80,1.974110102
1_N_1_80,1_N_3_80,1.974110102
1_I_76_1,1_N_3_80,0.6
1_V_8_1,1_N_3_80,0.6
1_I_195_1,1_N_3_80,0.6
1_V_15_1,1_N_3_80,0.6
1_I_296_1,1_N_3_80,0.6
1_V_23_1,1_N_3_80,0.6
1_N_2_1,1_N_3_81,7.793568884
1_N_2_66,1_N_3_81,3.896784442
1_N_2_76,1_N_3_81,3.896784442
1_N_2_78,1_N_3_81,3.896784442
1_N_2_79,1_N_3_81,15.58713777
1_N_2_81,1_N_3_81,3.896784442
1_N_2_83,1_N_3_81,7.793568884
1_N_2_84,1_N_3_81,3.896784442
1_N_1_1,1_N_3_81,13.81877072
1_N_1_68,1_N_3_81,1.974110102
1_N_1_69,1_N_3_81,1.974110102
1_N_1_74,1_N_3_81,1.974110102
1_N_1_78,1_N_3_81,3.948220205
1_N_1_81,1_N_3_81,1.974110102
1_I_35_1,1_N_3_81,0.6
1_V_4_1,1_N_3_81,0.6
1_I_47_1,1_N_3_81,0.6
1_I_65_1,1_N_3_81,0.6
1_V_7_1,1_N_3_81,0.6
1_I_69_1,1_N_3_81,0.6
1_I_133_1,1_N_3_81,0.6
1_V_9_1,1_N_3_81,0.6
1_I_134_1,1_N_3_81,0.6
1_I_181_1,1_N_3_81,0.6
1_V_14_1,1_N_3_81,0.6
1_I_222_1,1_N_3_81,0.6
1_V_18_1,1_N_3_81,0.6
1_I_225_1,1_N_3_81,0.6
1_I_227_1,1_N_3_81,0.6
1_I_237_1,1_N_3_81,0.6
1_I_283_1,1_N_3_81,0.6
1_V_22_1,1_N_3_81,0.6
1_I_303_1,1_N_3_81,0.6
1_V_23_1,1_N_3_81,0.6
1_N_2_71,1_N_3_83,3.896784442
1_N_2_75,1_N_3_83,3.896784442
1_N_2_81,1_N_3_83,7.793568884
1_N_1_1,1_N_3_83,7.896440409
1_I_136_1,1_N_3_83,0.6
1_V_9_1,1_N_3_83,0.6
1_I_147_1,1_N_3_83,0.6
1_V_10_1,1_N_3_83,0.6
1_I_224_1,1_N_3_83,0.6
1_V_18_1,1_N_3_83,0.6
1_I_264_1,1_N_3_83,0.6
1_V_21_1,1_N_3_83,0.6
1_N_2_1,1_N_3_84,3.896784442
1_N_2_71,1_N_3_84,3.896784442
1_N_2_83,1_N_3_84,7.793568884
1_N_1_1,1_N_3_84,3.948220205
1_N_1_84,1_N_3_84,3.948220205
1_I_163_1,1_N_3_84,0.6
1_V_13_1,1_N_3_84,0.6
1_I_221_1,1_N_3_84,0.6
1_V_17_1,1_N_3_84,0.6
1_I_280_1,1_N_3_84,0.6
1_V_22_1,1_N_3_84,0.6
1_I_295_1,1_N_3_84,0.6
1_V_23_1,1_N_3_84,0.6
1_N_2_1,1_N_3_85,3.896784442
1_N_2_80,1_N_3_85,3.896784442
1_N_2_81,1_N_3_85,3.896784442
1_N_2_83,1_N_3_85,3.896784442
1_N_2_86,1_N_3_85,3.896784442
1_N_2_89,1_N_3_85,3.896784442
1_N_1_1,1_N_3_85,5.922330307
1_N_1_54,1_N_3_85,1.974110102
1_N_1_76,1_N_3_85,1.974110102
1_N_1_85,1_N_3_85,1.974110102
1_I_59_1,1_N_3_85,0.6
1_V_6_1,1_N_3_85,0.6
1_I_111_1,1_N_3_85,0.6
1_V_8_1,1_N_3_85,0.6
1_I_184_1,1_N_3_85,0.6
1_V_14_1,1_N_3_85,0.6
1_I_233_1,1_N_3_85,0.6
1_V_18_1,1_N_3_85,0.6
1_I_269_1,1_N_3_85,0.6
1_V_22_1,1_N_3_85,0.6
1_I_285_1,1_N_3_85,0.6
1_N_2_1,1_N_3_86,3.896784442
1_N_2_89,1_N_3_86,3.896784442
1_N_1_1,1_N_3_86,1.974110102
1_N_1_74,1_N_3_86,1.974110102
1_I_66_1,1_N_3_86,0.6
1_V_7_1,1_N_3_86,0.6
1_I_150_1,1_N_3_86,0.6
1_V_12_1,1_N_3_86,0.6
1_N_2_84,1_N_3_87,3.896784442
1_N_2_96,1_N_3_87,3.896784442
1_N_1_78,1_N_3_87,1.974110102
1_N_1_92,1_N_3_87,1.974110102
1_I_72_1,1_N_3_87,0.6
1_V_7_1,1_N_3_87,0.6
1_I_99_1,1_N_3_87,0.6
1_V_8_1,1_N_3_87,0.6
1_N_2_89,1_N_3_88,3.896784442
1_N_1_1,1_N_3_88,1.974110102
1_I_158_1,1_N_3_88,0.6
1_V_13_1,1_N_3_88,0.6
1_N_2_82,1_N_3_89,3.896784442
1_N_1_77,1_N_3_89,1.974110102
1_I_262_1,1_N_3_89,0.6
1_V_21_1,1_N_3_89,0.6
1_N_2_83,1_N_3_90,3.896784442
1_N_2_88,1_N_3_90,3.896784442
1_N_1_1,1_N_3_90,3.948220205
1_I_1_1,1_N_3_90,0.6
1_V_1_1,1_N_3_90,0.6
1_I_247_1,1_N_3_90,0.6
1_V_19_1,1_N_3_90,0.6
1_N_2_94,1_N_3_95,3.896784442
1_N_1_1,1_N_3_95,1.974110102
1_I_75_1,1_N_3_95,0.6
1_V_8_1,1_N_3_95,0.6
1_N_2_102,1_N_3_98,3.896784442
1_N_1_1,1_N_3_98,1.974110102
1_I_149_1,1_N_3_98,0.6
1_V_11_1,1_N_3_98,0.6
1_N_3_57,1_N_4_1,4.278658385
1_N_3_58,1_N_4_1,4.278658385
1_N_3_60,1_N_4_1,8.557316769
1_N_3_63,1_N_4_1,4.278658385
1_N_3_64,1_N_4_1,12.83597515
1_N_3_65,1_N_4_1,4.278658385
1_N_3_66,1_N_4_1,4.278658385
1_N_3_67,1_N_4_1,4.278658385
1_N_3_68,1_N_4_1,12.83597515
1_N_3_69,1_N_4_1,12.83597515
1_N_3_70,1_N_4_1,4.278658385
1_N_3_72,1_N_4_1,8.557316769
1_N_3_73,1_N_4_1,8.557316769
1_N_3_74,1_N_4_1,8.557316769
1_N_3_76,1_N_4_1,8.557316769
1_N_3_77,1_N_4_1,4.278658385
1_N_3_78,1_N_4_1,4.278658385
1_N_3_79,1_N_4_1,4.278658385
1_N_3_84,1_N_4_1,4.278658385
1_N_3_86,1_N_4_1,4.278658385
1_N_2_1,1_N_4_1,17.31433501
1_N_2_59,1_N_4_1,4.722091366
1_N_2_60,1_N_4_1,3.148060911
1_N_2_64,1_N_4_1,1.574030455
1_N_2_66,1_N_4_1,1.574030455
1_N_2_69,1_N_4_1,4.722091366
1_N_2_71,1_N_4_1,4.722091366
1_N_2_72,1_N_4_1,3.148060911
1_N_2_73,1_N_4_1,1.574030455
1_N_2_75,1_N_4_1,1.574030455
1_N_2_76,1_N_4_1,3.148060911
1_N_2_77,1_N_4_1,1.574030455
1_N_1_1,1_N_4_1,13.55585894
1_N_1_57,1_N_4_1,0.797403467
1_N_1_65,1_N_4_1,0.797403467
1_N_1_68,1_N_4_1,0.797403467
1_N_1_69,1_N_4_1,0.797403467
1_N_1_73,1_N_4_1,1.594806934
1_N_1_74,1_N_4_1,0.797403467
1_N_1_77,1_N_4_1,0.797403467
1_N_1_78,1_N_4_1,2.3922104
1_N_1_79,1_N_4_1,0.797403467
1_N_1_81,1_N_4_1,0.797403467
1_N_1_84,1_N_4_1,0.797403467
1_I_2_1,1_N_4_1,0.6
1_V_1_1,1_N_4_1,0.6
1_I_3_1,1_N_4_1,0.6
1_I_4_1,1_N_4_1,0.6
1_I_13_1,1_N_4_1,0.6
1_I_18_1,1_N_4_1,0.6
1_V_3_1,1_N_4_1,0.6
1_I_62_1,1_N_4_1,0.6
1_V_6_1,1_N_4_1,0.6
1_I_66_1,1_N_4_1,0.6
1_V_7_1,1_N_4_1,0.6
1_I_71_1,1_N_4_1,0.6
1_I_73_1,1_N_4_1,0.6
1_I_93_1,1_N_4_1,0.6
1_V_8_1,1_N_4_1,0.6
1_I_112_1,1_N_4_1,0.6
1_I_116_1,1_N_4_1,0.6
1_I_124_1,1_N_4_1,0.6
1_V_9_1,1_N_4_1,0.6
1_I_127_1,1_N_4_1,0.6
1_I_142_1,1_N_4_1,0.6
1_V_10_1,1_N_4_1,0.6
1_I_148_1,1_N_4_1,0.6
1_V_11_1,1_N_4_1,0.6
1_I_157_1,1_N_4_1,0.6
1_V_13_1,1_N_4_1,0.6
1_I_165_1,1_N_4_1,0.6
1_I_220_1,1_N_4_1,0.6
1_V_16_1,1_N_4_1,0.6
1_I_221_1,1_N_4_1,0.6
1_V_17_1,1_N_4_1,0.6
1_I_236_1,1_N_4_1,0.6
1_V_18_1,1_N_4_1,0.6
1_I_242_1,1_N_4_1,0.6
1_I_248_1,1_N_4_1,0.6
1_V_19_1,1_N_4_1,0.6
1_I_250_1,1_N_4_1,0.6
1_I_253_1,1_N_4_1,0.6
1_V_20_1,1_N_4_1,0.6
1_I_257_1,1_N_4_1,0.6
1_I_260_1,1_N_4_1,0.6
1_I_277_1,1_N_4_1,0.6
1_V_22_1,1_N_4_1,0.6
1_I_288_1,1_N_4_1,0.6
1_I_299_1,1_N_4_1,0.6
1_V_23_1,1_N_4_1,0.6
1_I_316_1,1_N_4_1,0.6
1_N_3_51,1_N_4_48,4.278658385
1_N_2_48,1_N_4_48,1.574030455
1_N_1_1,1_N_4_48,0.797403467
1_I_204_1,1_N_4_48,0.6
1_V_15_1,1_N_4_48,0.6
1_N_3_47,1_N_4_49,4.278658385
1_N_2_49,1_N_4_49,1.574030455
1_N_1_47,1_N_4_49,0.797403467
1_I_318_1,1_N_4_49,0.6
1_V_23_1,1_N_4_49,0.6
1_N_3_51,1_N_4_52,4.278658385
1_N_2_52,1_N_4_52,1.574030455
1_N_1_1,1_N_4_52,0.797403467
1_I_68_1,1_N_4_52,0.6
1_V_7_1,1_N_4_52,0.6
1_N_3_51,1_N_4_53,4.278658385
1_N_2_49,1_N_4_53,1.574030455
1_N_1_49,1_N_4_53,0.797403467
1_I_203_1,1_N_4_53,0.6
1_V_15_1,1_N_4_53,0.6
1_N_3_1,1_N_4_54,4.278658385
