pre,post,weight
1_V_22_1,2_T_3_4,0.6
1_I_272_1,2_T_3_4,0.6
1_I_278_1,2_T_3_4,0.6
1_I_282_1,2_T_3_4,0.6
1_I_295_1,2_T_3_4,0.6
1_V_23_1,2_T_3_4,0.6
1_I_310_1,2_T_3_4,0.6
1_I_311_1,2_T_3_4,0.6
1_I_315_1,2_T_3_4,0.6
1_I_316_1,2_T_3_4,0.6
1_I_321_1,2_T_3_4,0.6
1_V_25_1,2_T_3_4,0.6
2_T_2_1,2_T_3_6,7.793568884
2_T_2_2,2_T_3_6,23.38070665
2_T_2_4,2_T_3_6,3.896784442
2_T_2_8,2_T_3_6,7.793568884
2_T_1_6,2_T_3_6,1.974110102
2_T_1_12,2_T_3_6,1.974110102
2_T_1_14,2_T_3_6,1.974110102
2_T_1_16,2_T_3_6,1.974110102
2_T_1_20,2_T_3_6,1.974110102
2_T_1_24,2_T_3_6,1.974110102
2_T_1_32,2_T_3_6,3.948220205
2_T_1_64,2_T_3_6,1.974110102
1_I_22_1,2_T_3_6,0.6
1_V_4_1,2_T_3_6,0.6
1_I_32_1,2_T_3_6,0.6
1_I_36_1,2_T_3_6,0.6
1_I_88_1,2_T_3_6,0.6
1_V_8_1,2_T_3_6,0.6
1_I_96_1,2_T_3_6,0.6
1_I_103_1,2_T_3_6,0.6
1_I_171_1,2_T_3_6,0.6
1_V_14_1,2_T_3_6,0.6
1_I_298_1,2_T_3_6,0.6
1_V_23_1,2_T_3_6,0.6
1_I_309_1,2_T_3_6,0.6
2_T_2_1,2_T_3_7,15.58713777
2_T_2_2,2_T_3_7,7.793568884
2_T_2_7,2_T_3_7,3.896784442
2_T_1_1,2_T_3_7,1.974110102
2_T_1_16,2_T_3_7,1.974110102
2_T_1_20,2_T_3_7,1.974110102
2_T_1_31,2_T_3_7,1.974110102
2_T_1_32,2_T_3_7,1.974110102
1_I_32_1,2_T_3_7,0.6
1_V_4_1,2_T_3_7,0.6
1_I_194_1,2_T_3_7,0.6
1_V_15_1,2_T_3_7,0.6
1_I_204_1,2_T_3_7,0.6
1_I_309_1,2_T_3_7,0.6
1_V_23_1,2_T_3_7,0.6
1_I_319_1,2_T_3_7,0.6
1_V_24_1,2_T_3_7,0.6
2_T_2_1,2_T_3_8,3.896784442
2_T_2_4,2_T_3_8,35.07105998
2_T_2_8,2_T_3_8,101.3163955
2_T_2_14,2_T_3_8,3.896784442
2_T_2_16,2_T_3_8,7.793568884
2_T_2_24,2_T_3_8,3.896784442
2_T_1_1,2_T_3_8,1.974110102
2_T_1_2,2_T_3_8,1.974110102
2_T_1_4,2_T_3_8,7.896440409
2_T_1_8,2_T_3_8,19.74110102
2_T_1_12,2_T_3_8,5.922330307
2_T_1_16,2_T_3_8,13.81877072
2_T_1_20,2_T_3_8,3.948220205
2_T_1_24,2_T_3_8,9.870550512
2_T_1_32,2_T_3_8,3.948220205
2_T_1_40,2_T_3_8,5.922330307
2_T_1_48,2_T_3_8,1.974110102
2_T_1_63,2_T_3_8,1.974110102
1_I_14_1,2_T_3_8,0.6
1_V_1_1,2_T_3_8,0.6
1_I_27_1,2_T_3_8,0.6
1_V_4_1,2_T_3_8,0.6
1_I_55_1,2_T_3_8,0.6
1_V_6_1,2_T_3_8,0.6
1_I_63_1,2_T_3_8,0.6
1_I_68_1,2_T_3_8,0.6
1_V_7_1,2_T_3_8,0.6
1_I_73_1,2_T_3_8,0.6
1_I_75_1,2_T_3_8,0.6
1_V_8_1,2_T_3_8,0.6
1_I_95_1,2_T_3_8,0.6
1_I_111_1,2_T_3_8,0.6
1_I_118_1,2_T_3_8,0.6
1_I_122_1,2_T_3_8,0.6
1_V_9_1,2_T_3_8,0.6
1_I_129_1,2_T_3_8,0.6
1_I_132_1,2_T_3_8,0.6
1_I_139_1,2_T_3_8,0.6
1_V_10_1,2_T_3_8,0.6
1_I_161_1,2_T_3_8,0.6
1_V_13_1,2_T_3_8,0.6
1_I_164_1,2_T_3_8,0.6
1_I_174_1,2_T_3_8,0.6
1_V_14_1,2_T_3_8,0.6
1_I_175_1,2_T_3_8,0.6
1_I_179_1,2_T_3_8,0.6
1_I_182_1,2_T_3_8,0.6
1_I_187_1,2_T_3_8,0.6
1_I_188_1,2_T_3_8,0.6
1_I_200_1,2_T_3_8,0.6
1_V_15_1,2_T_3_8,0.6
1_I_210_1,2_T_3_8,0.6
1_V_16_1,2_T_3_8,0.6
1_I_217_1,2_T_3_8,0.6
1_I_229_1,2_T_3_8,0.6
1_V_18_1,2_T_3_8,0.6
1_I_235_1,2_T_3_8,0.6
1_I_243_1,2_T_3_8,0.6
1_V_19_1,2_T_3_8,0.6
1_I_244_1,2_T_3_8,0.6
1_I_245_1,2_T_3_8,0.6
1_I_247_1,2_T_3_8,0.6
1_I_248_1,2_T_3_8,0.6
1_I_249_1,2_T_3_8,0.6
1_I_250_1,2_T_3_8,0.6
1_I_271_1,2_T_3_8,0.6
1_V_22_1,2_T_3_8,0.6
1_I_283_1,2_T_3_8,0.6
1_I_293_1,2_T_3_8,0.6
1_I_307_1,2_T_3_8,0.6
1_V_23_1,2_T_3_8,0.6
1_I_312_1,2_T_3_8,0.6
1_I_324_1,2_T_3_8,0.6
1_V_25_1,2_T_3_8,0.6
1_I_329_1,2_T_3_8,0.6
2_T_2_2,2_T_3_10,3.896784442
2_T_2_4,2_T_3_10,3.896784442
2_T_1_4,2_T_3_10,1.974110102
2_T_1_5,2_T_3_10,1.974110102
2_T_1_16,2_T_3_10,1.974110102
1_I_197_1,2_T_3_10,0.6
1_V_15_1,2_T_3_10,0.6
1_I_304_1,2_T_3_10,0.6
1_V_23_1,2_T_3_10,0.6
2_T_2_4,2_T_3_11,3.896784442
2_T_1_4,2_T_3_11,1.974110102
2_T_1_5,2_T_3_11,1.974110102
1_I_197_1,2_T_3_11,0.6
1_V_15_1,2_T_3_11,0.6
2_T_2_4,2_T_3_12,15.58713777
2_T_2_8,2_T_3_12,15.58713777
2_T_2_12,2_T_3_12,15.58713777
2_T_2_36,2_T_3_12,3.896784442
2_T_1_4,2_T_3_12,3.948220205
2_T_1_8,2_T_3_12,3.948220205
2_T_1_12,2_T_3_12,5.922330307
2_T_1_16,2_T_3_12,3.948220205
2_T_1_24,2_T_3_12,1.974110102
2_T_1_28,2_T_3_12,1.974110102
2_T_1_64,2_T_3_12,1.974110102
1_I_20_1,2_T_3_12,0.6
1_V_4_1,2_T_3_12,0.6
1_I_37_1,2_T_3_12,0.6
1_I_51_1,2_T_3_12,0.6
1_V_5_1,2_T_3_12,0.6
1_I_59_1,2_T_3_12,0.6
1_V_6_1,2_T_3_12,0.6
1_I_153_1,2_T_3_12,0.6
1_V_13_1,2_T_3_12,0.6
1_I_160_1,2_T_3_12,0.6
1_I_162_1,2_T_3_12,0.6
1_I_170_1,2_T_3_12,0.6
1_V_14_1,2_T_3_12,0.6
1_I_181_1,2_T_3_12,0.6
1_I_224_1,2_T_3_12,0.6
1_V_18_1,2_T_3_12,0.6
1_I_257_1,2_T_3_12,0.6
1_V_20_1,2_T_3_12,0.6
1_I_264_1,2_T_3_12,0.6
1_V_21_1,2_T_3_12,0.6
1_I_317_1,2_T_3_12,0.6
1_V_23_1,2_T_3_12,0.6
2_T_2_2,2_T_3_14,7.793568884
2_T_2_6,2_T_3_14,3.896784442
2_T_1_12,2_T_3_14,1.974110102
2_T_1_30,2_T_3_14,1.974110102
2_T_1_32,2_T_3_14,1.974110102
1_I_173_1,2_T_3_14,0.6
1_V_14_1,2_T_3_14,0.6
1_I_196_1,2_T_3_14,0.6
1_V_15_1,2_T_3_14,0.6
1_I_202_1,2_T_3_14,0.6
2_T_2_4,2_T_3_16,3.896784442
2_T_2_8,2_T_3_16,19.48392221
2_T_2_16,2_T_3_16,3.896784442
2_T_2_24,2_T_3_16,3.896784442
2_T_1_16,2_T_3_16,9.870550512
2_T_1_24,2_T_3_16,1.974110102
2_T_1_28,2_T_3_16,1.974110102
2_T_1_32,2_T_3_16,1.974110102
1_I_40_1,2_T_3_16,0.6
1_V_4_1,2_T_3_16,0.6
1_I_49_1,2_T_3_16,0.6
1_V_5_1,2_T_3_16,0.6
1_I_50_1,2_T_3_16,0.6
1_I_112_1,2_T_3_16,0.6
1_V_8_1,2_T_3_16,0.6
1_I_126_1,2_T_3_16,0.6
1_V_9_1,2_T_3_16,0.6
1_I_176_1,2_T_3_16,0.6
1_V_14_1,2_T_3_16,0.6
1_I_240_1,2_T_3_16,0.6
1_V_18_1,2_T_3_16,0.6
1_I_292_1,2_T_3_16,0.6
1_V_22_1,2_T_3_16,0.6
2_T_2_16,2_T_3_22,3.896784442
2_T_1_32,2_T_3_22,1.974110102
1_I_89_1,2_T_3_22,0.6
1_V_8_1,2_T_3_22,0.6
2_T_2_4,2_T_3_26,3.896784442
2_T_1_4,2_T_3_26,1.974110102
1_I_1_1,2_T_3_26,0.6
1_V_1_1,2_T_3_26,0.6
2_T_2_4,2_T_3_28,3.896784442
2_T_1_16,2_T_3_28,1.974110102
1_I_48_1,2_T_3_28,0.6
1_V_5_1,2_T_3_28,0.6
2_T_2_2,2_T_3_30,3.896784442
2_T_1_32,2_T_3_30,1.974110102
1_I_172_1,2_T_3_30,0.6
1_V_14_1,2_T_3_30,0.6
2_T_2_1,2_T_3_31,3.896784442
2_T_1_63,2_T_3_31,1.974110102
1_I_192_1,2_T_3_31,0.6
1_V_15_1,2_T_3_31,0.6
2_T_2_4,2_T_3_32,3.896784442
2_T_2_8,2_T_3_32,3.896784442
2_T_1_4,2_T_3_32,1.974110102
2_T_1_16,2_T_3_32,1.974110102
1_I_285_1,2_T_3_32,0.6
1_V_22_1,2_T_3_32,0.6
1_I_291_1,2_T_3_32,0.6
2_T_2_32,2_T_3_36,3.896784442
2_T_1_4,2_T_3_36,1.974110102
1_I_144_1,2_T_3_36,0.6
1_V_10_1,2_T_3_36,0.6
2_T_1_16,2_T_3_48,1.974110102
1_I_254_1,2_T_3_48,0.6
1_V_20_1,2_T_3_48,0.6
2_T_3_1,2_T_4_1,42.78658385
2_T_3_2,2_T_4_1,8.557316769
2_T_3_3,2_T_4_1,17.11463354
2_T_3_4,2_T_4_1,8.557316769
2_T_3_6,2_T_4_1,8.557316769
2_T_3_7,2_T_4_1,17.11463354
2_T_3_22,2_T_4_1,4.278658385
2_T_3_26,2_T_4_1,4.278658385
2_T_3_31,2_T_4_1,4.278658385
2_T_2_1,2_T_4_1,22.03642638
2_T_2_2,2_T_4_1,6.296121822
2_T_2_3,2_T_4_1,1.574030455
2_T_2_4,2_T_4_1,1.574030455
2_T_2_6,2_T_4_1,1.574030455
2_T_2_7,2_T_4_1,1.574030455
2_T_2_8,2_T_4_1,1.574030455
2_T_2_16,2_T_4_1,1.574030455
2_T_2_20,2_T_4_1,1.574030455
2_T_2_21,2_T_4_1,1.574030455
2_T_2_24,2_T_4_1,1.574030455
2_T_1_1,2_T_4_1,4.784420801
2_T_1_2,2_T_4_1,2.3922104
2_T_1_3,2_T_4_1,0.797403467
2_T_1_4,2_T_4_1,0.797403467
2_T_1_8,2_T_4_1,0.797403467
2_T_1_16,2_T_4_1,3.987017334
2_T_1_20,2_T_4_1,1.594806934
2_T_1_32,2_T_4_1,2.3922104
2_T_1_33,2_T_4_1,0.797403467
2_T_1_63,2_T_4_1,0.797403467
1_I_1_1,2_T_4_1,0.6
1_V_1_1,2_T_4_1,0.6
1_I_32_1,2_T_4_1,0.6
1_V_4_1,2_T_4_1,0.6
1_I_45_1,2_T_4_1,0.6
1_I_89_1,2_T_4_1,0.6
1_V_8_1,2_T_4_1,0.6
1_I_102_1,2_T_4_1,0.6
1_I_121_1,2_T_4_1,0.6
1_I_133_1,2_T_4_1,0.6
1_V_9_1,2_T_4_1,0.6
1_I_142_1,2_T_4_1,0.6
1_V_10_1,2_T_4_1,0.6
1_I_163_1,2_T_4_1,0.6
1_V_13_1,2_T_4_1,0.6
1_I_169_1,2_T_4_1,0.6
1_V_14_1,2_T_4_1,0.6
1_I_192_1,2_T_4_1,0.6
1_V_15_1,2_T_4_1,0.6
1_I_194_1,2_T_4_1,0.6
1_I_203_1,2_T_4_1,0.6
1_I_215_1,2_T_4_1,0.6
1_V_16_1,2_T_4_1,0.6
1_I_216_1,2_T_4_1,0.6
1_I_221_1,2_T_4_1,0.6
1_V_17_1,2_T_4_1,0.6
1_I_239_1,2_T_4_1,0.6
1_V_18_1,2_T_4_1,0.6
1_I_253_1,2_T_4_1,0.6
1_V_20_1,2_T_4_1,0.6
1_I_302_1,2_T_4_1,0.6
1_V_23_1,2_T_4_1,0.6
1_I_309_1,2_T_4_1,0.6
1_I_311_1,2_T_4_1,0.6
1_I_313_1,2_T_4_1,0.6
1_I_319_1,2_T_4_1,0.6
1_V_24_1,2_T_4_1,0.6
2_T_3_1,2_T_4_2,17.11463354
2_T_3_2,2_T_4_2,222.490236
2_T_3_3,2_T_4_2,8.557316769
2_T_3_4,2_T_4_2,4.278658385
2_T_3_6,2_T_4_2,21.39329192
2_T_3_7,2_T_4_2,8.557316769
2_T_3_8,2_T_4_2,4.278658385
2_T_3_30,2_T_4_2,4.278658385
2_T_2_1,2_T_4_2,6.296121822
2_T_2_2,2_T_4_2,80.27555323
2_T_2_3,2_T_4_2,3.148060911
2_T_2_4,2_T_4_2,4.722091366
2_T_2_8,2_T_4_2,6.296121822
2_T_2_20,2_T_4_2,1.574030455
2_T_2_21,2_T_4_2,1.574030455
2_T_1_1,2_T_4_2,2.3922104
2_T_1_2,2_T_4_2,23.12470054
2_T_1_4,2_T_4_2,3.987017334
2_T_1_6,2_T_4_2,1.594806934
2_T_1_8,2_T_4_2,3.189613867
2_T_1_16,2_T_4_2,4.784420801
2_T_1_18,2_T_4_2,0.797403467
2_T_1_20,2_T_4_2,0.797403467
2_T_1_23,2_T_4_2,0.797403467
2_T_1_24,2_T_4_2,4.784420801
2_T_1_32,2_T_4_2,3.189613867
2_T_1_36,2_T_4_2,0.797403467
2_T_1_64,2_T_4_2,0.797403467
1_I_3_1,2_T_4_2,0.6
1_V_1_1,2_T_4_2,0.6
1_I_4_1,2_T_4_2,0.6
1_I_16_1,2_T_4_2,0.6
1_V_2_1,2_T_4_2,0.6
1_I_32_1,2_T_4_2,0.6
1_V_4_1,2_T_4_2,0.6
1_I_35_1,2_T_4_2,0.6
1_I_38_1,2_T_4_2,0.6
1_I_41_1,2_T_4_2,0.6
1_I_43_1,2_T_4_2,0.6
1_I_47_1,2_T_4_2,0.6
1_I_53_1,2_T_4_2,0.6
1_V_5_1,2_T_4_2,0.6
1_I_56_1,2_T_4_2,0.6
1_V_6_1,2_T_4_2,0.6
1_I_60_1,2_T_4_2,0.6
1_I_65_1,2_T_4_2,0.6
1_V_7_1,2_T_4_2,0.6
1_I_67_1,2_T_4_2,0.6
1_I_72_1,2_T_4_2,0.6
1_I_90_1,2_T_4_2,0.6
1_V_8_1,2_T_4_2,0.6
1_I_91_1,2_T_4_2,0.6
1_I_93_1,2_T_4_2,0.6
1_I_94_1,2_T_4_2,0.6
1_I_96_1,2_T_4_2,0.6
1_I_100_1,2_T_4_2,0.6
1_I_103_1,2_T_4_2,0.6
1_I_104_1,2_T_4_2,0.6
1_I_106_1,2_T_4_2,0.6
1_I_107_1,2_T_4_2,0.6
1_I_109_1,2_T_4_2,0.6
1_I_113_1,2_T_4_2,0.6
1_I_130_1,2_T_4_2,0.6
1_V_9_1,2_T_4_2,0.6
1_I_136_1,2_T_4_2,0.6
1_I_138_1,2_T_4_2,0.6
1_I_142_1,2_T_4_2,0.6
1_V_10_1,2_T_4_2,0.6
1_I_143_1,2_T_4_2,0.6
1_I_146_1,2_T_4_2,0.6
1_I_149_1,2_T_4_2,0.6
1_V_11_1,2_T_4_2,0.6
1_I_155_1,2_T_4_2,0.6
1_V_13_1,2_T_4_2,0.6
1_I_156_1,2_T_4_2,0.6
1_I_159_1,2_T_4_2,0.6
1_I_168_1,2_T_4_2,0.6
1_I_171_1,2_T_4_2,0.6
1_V_14_1,2_T_4_2,0.6
1_I_172_1,2_T_4_2,0.6
1_I_180_1,2_T_4_2,0.6
1_I_184_1,2_T_4_2,0.6
1_I_187_1,2_T_4_2,0.6
1_I_205_1,2_T_4_2,0.6
1_V_15_1,2_T_4_2,0.6
1_I_206_1,2_T_4_2,0.6
1_V_16_1,2_T_4_2,0.6
1_I_207_1,2_T_4_2,0.6
1_I_214_1,2_T_4_2,0.6
1_I_225_1,2_T_4_2,0.6
1_V_18_1,2_T_4_2,0.6
1_I_230_1,2_T_4_2,0.6
1_I_238_1,2_T_4_2,0.6
1_I_276_1,2_T_4_2,0.6
1_V_22_1,2_T_4_2,0.6
1_I_281_1,2_T_4_2,0.6
1_I_282_1,2_T_4_2,0.6
1_I_288_1,2_T_4_2,0.6
1_I_289_1,2_T_4_2,0.6
1_I_290_1,2_T_4_2,0.6
1_I_297_1,2_T_4_2,0.6
1_V_23_1,2_T_4_2,0.6
1_I_305_1,2_T_4_2,0.6
1_I_309_1,2_T_4_2,0.6
1_I_313_1,2_T_4_2,0.6
1_I_318_1,2_T_4_2,0.6
2_T_3_1,2_T_4_3,34.22926708
2_T_3_2,2_T_4_3,12.83597515
2_T_3_3,2_T_4_3,51.34390061
2_T_3_16,2_T_4_3,4.278658385
2_T_2_1,2_T_4_3,1.574030455
2_T_2_2,2_T_4_3,4.722091366
2_T_2_3,2_T_4_3,26.75851774
2_T_2_4,2_T_4_3,1.574030455
2_T_2_8,2_T_4_3,1.574030455
2_T_2_16,2_T_4_3,1.574030455
2_T_1_1,2_T_4_3,3.987017334
2_T_1_2,2_T_4_3,2.3922104
2_T_1_3,2_T_4_3,4.784420801
2_T_1_4,2_T_4_3,0.797403467
2_T_1_7,2_T_4_3,0.797403467
2_T_1_16,2_T_4_3,3.987017334
2_T_1_24,2_T_4_3,0.797403467
2_T_1_32,2_T_4_3,0.797403467
1_I_11_1,2_T_4_3,0.6
1_V_1_1,2_T_4_3,0.6
1_I_39_1,2_T_4_3,0.6
1_V_4_1,2_T_4_3,0.6
1_I_79_1,2_T_4_3,0.6
1_V_8_1,2_T_4_3,0.6
1_I_84_1,2_T_4_3,0.6
1_I_105_1,2_T_4_3,0.6
1_I_108_1,2_T_4_3,0.6
1_I_113_1,2_T_4_3,0.6
1_I_123_1,2_T_4_3,0.6
1_V_9_1,2_T_4_3,0.6
1_I_134_1,2_T_4_3,0.6
1_I_145_1,2_T_4_3,0.6
1_V_10_1,2_T_4_3,0.6
1_I_146_1,2_T_4_3,0.6
1_I_157_1,2_T_4_3,0.6
1_V_13_1,2_T_4_3,0.6
1_I_193_1,2_T_4_3,0.6
1_V_15_1,2_T_4_3,0.6
1_I_212_1,2_T_4_3,0.6
1_V_16_1,2_T_4_3,0.6
1_I_255_1,2_T_4_3,0.6
1_V_20_1,2_T_4_3,0.6
1_I_261_1,2_T_4_3,0.6
1_V_21_1,2_T_4_3,0.6
1_I_273_1,2_T_4_3,0.6
1_V_22_1,2_T_4_3,0.6
1_I_286_1,2_T_4_3,0.6
1_I_288_1,2_T_4_3,0.6
1_I_292_1,2_T_4_3,0.6
1_I_294_1,2_T_4_3,0.6
2_T_3_1,2_T_4_4,12.83597515
2_T_3_2,2_T_4_4,25.67195031
2_T_3_4,2_T_4_4,145.4743851
2_T_3_8,2_T_4_4,12.83597515
2_T_3_10,2_T_4_4,4.278658385
2_T_3_12,2_T_4_4,25.67195031
2_T_3_28,2_T_4_4,4.278658385
2_T_2_2,2_T_4_4,9.444182733
2_T_2_3,2_T_4_4,4.722091366
2_T_2_4,2_T_4_4,58.23912685
2_T_2_5,2_T_4_4,1.574030455
2_T_2_6,2_T_4_4,1.574030455
2_T_2_8,2_T_4_4,9.444182733
2_T_2_16,2_T_4_4,1.574030455
2_T_1_1,2_T_4_4,2.3922104
2_T_1_2,2_T_4_4,2.3922104
2_T_1_4,2_T_4_4,13.55585894
2_T_1_8,2_T_4_4,3.987017334
2_T_1_12,2_T_4_4,2.3922104
2_T_1_16,2_T_4_4,5.581824268
2_T_1_20,2_T_4_4,2.3922104
2_T_1_24,2_T_4_4,2.3922104
2_T_1_28,2_T_4_4,0.797403467
2_T_1_32,2_T_4_4,3.189613867
2_T_1_36,2_T_4_4,1.594806934
2_T_1_48,2_T_4_4,0.797403467
2_T_1_64,2_T_4_4,0.797403467
1_I_18_1,2_T_4_4,0.6
1_V_3_1,2_T_4_4,0.6
1_I_20_1,2_T_4_4,0.6
1_V_4_1,2_T_4_4,0.6
1_I_31_1,2_T_4_4,0.6
1_I_34_1,2_T_4_4,0.6
1_I_37_1,2_T_4_4,0.6
1_I_44_1,2_T_4_4,0.6
1_I_48_1,2_T_4_4,0.6
1_V_5_1,2_T_4_4,0.6
1_I_51_1,2_T_4_4,0.6
1_I_58_1,2_T_4_4,0.6
1_V_6_1,2_T_4_4,0.6
1_I_70_1,2_T_4_4,0.6
1_V_7_1,2_T_4_4,0.6
1_I_71_1,2_T_4_4,0.6
1_I_76_1,2_T_4_4,0.6
1_V_8_1,2_T_4_4,0.6
1_I_78_1,2_T_4_4,0.6
1_I_80_1,2_T_4_4,0.6
1_I_101_1,2_T_4_4,0.6
1_I_124_1,2_T_4_4,0.6
1_V_9_1,2_T_4_4,0.6
1_I_125_1,2_T_4_4,0.6
1_I_127_1,2_T_4_4,0.6
1_I_128_1,2_T_4_4,0.6
1_I_131_1,2_T_4_4,0.6
1_I_135_1,2_T_4_4,0.6
1_I_137_1,2_T_4_4,0.6
1_I_140_1,2_T_4_4,0.6
1_V_10_1,2_T_4_4,0.6
1_I_145_1,2_T_4_4,0.6
1_I_147_1,2_T_4_4,0.6
1_I_150_1,2_T_4_4,0.6
1_V_12_1,2_T_4_4,0.6
1_I_166_1,2_T_4_4,0.6
1_V_13_1,2_T_4_4,0.6
1_I_177_1,2_T_4_4,0.6
1_V_14_1,2_T_4_4,0.6
1_I_181_1,2_T_4_4,0.6
1_I_183_1,2_T_4_4,0.6
1_I_195_1,2_T_4_4,0.6
1_V_15_1,2_T_4_4,0.6
1_I_211_1,2_T_4_4,0.6
1_V_16_1,2_T_4_4,0.6
1_I_213_1,2_T_4_4,0.6
1_I_220_1,2_T_4_4,0.6
1_I_227_1,2_T_4_4,0.6
1_V_18_1,2_T_4_4,0.6
1_I_231_1,2_T_4_4,0.6
1_I_232_1,2_T_4_4,0.6
1_I_234_1,2_T_4_4,0.6
1_I_237_1,2_T_4_4,0.6
1_I_242_1,2_T_4_4,0.6
1_I_244_1,2_T_4_4,0.6
1_V_19_1,2_T_4_4,0.6
1_I_249_1,2_T_4_4,0.6
1_I_264_1,2_T_4_4,0.6
1_V_21_1,2_T_4_4,0.6
1_I_265_1,2_T_4_4,0.6
1_I_272_1,2_T_4_4,0.6
1_V_22_1,2_T_4_4,0.6
1_I_278_1,2_T_4_4,0.6
1_I_279_1,2_T_4_4,0.6
1_I_303_1,2_T_4_4,0.6
1_V_23_1,2_T_4_4,0.6
1_I_304_1,2_T_4_4,0.6
1_I_310_1,2_T_4_4,0.6
1_I_317_1,2_T_4_4,0.6
1_I_321_1,2_T_4_4,0.6
1_V_25_1,2_T_4_4,0.6
1_I_324_1,2_T_4_4,0.6
2_T_3_1,2_T_4_5,8.557316769
2_T_3_2,2_T_4_5,4.278658385
2_T_3_3,2_T_4_5,8.557316769
2_T_2_4,2_T_4_5,1.574030455
2_T_2_5,2_T_4_5,4.722091366
2_T_2_8,2_T_4_5,1.574030455
2_T_1_1,2_T_4_5,0.797403467
2_T_1_2,2_T_4_5,0.797403467
2_T_1_3,2_T_4_5,1.594806934
2_T_1_16,2_T_4_5,0.797403467
1_I_17_1,2_T_4_5,0.6
1_V_2_1,2_T_4_5,0.6
1_I_18_1,2_T_4_5,0.6
1_V_3_1,2_T_4_5,0.6
1_I_269_1,2_T_4_5,0.6
1_V_22_1,2_T_4_5,0.6
1_I_301_1,2_T_4_5,0.6
1_V_23_1,2_T_4_5,0.6
2_T_3_1,2_T_4_6,8.557316769
2_T_3_2,2_T_4_6,21.39329192
2_T_3_4,2_T_4_6,4.278658385
2_T_3_8,2_T_4_6,8.557316769
2_T_2_1,2_T_4_6,3.148060911
2_T_2_4,2_T_4_6,3.148060911
2_T_2_6,2_T_4_6,4.722091366
2_T_2_8,2_T_4_6,3.148060911
2_T_1_2,2_T_4_6,1.594806934
2_T_1_4,2_T_4_6,0.797403467
2_T_1_6,2_T_4_6,0.797403467
2_T_1_8,2_T_4_6,1.594806934
2_T_1_20,2_T_4_6,0.797403467
2_T_1_63,2_T_4_6,0.797403467
1_I_6_1,2_T_4_6,0.6
1_V_1_1,2_T_4_6,0.6
1_I_13_1,2_T_4_6,0.6
1_I_62_1,2_T_4_6,0.6
1_V_6_1,2_T_4_6,0.6
1_I_120_1,2_T_4_6,0.6
1_V_8_1,2_T_4_6,0.6
1_I_132_1,2_T_4_6,0.6
1_V_9_1,2_T_4_6,0.6
1_I_141_1,2_T_4_6,0.6
1_V_10_1,2_T_4_6,0.6
1_I_236_1,2_T_4_6,0.6
1_V_18_1,2_T_4_6,0.6
1_I_248_1,2_T_4_6,0.6
1_V_19_1,2_T_4_6,0.6
1_I_268_1,2_T_4_6,0.6
1_V_22_1,2_T_4_6,0.6
2_T_3_1,2_T_4_7,8.557316769
2_T_3_2,2_T_4_7,4.278658385
2_T_2_1,2_T_4_7,1.574030455
2_T_2_4,2_T_4_7,1.574030455
2_T_1_1,2_T_4_7,0.797403467
2_T_1_20,2_T_4_7,0.797403467
1_I_25_1,2_T_4_7,0.6
1_V_4_1,2_T_4_7,0.6
1_I_62_1,2_T_4_7,0.6
1_V_6_1,2_T_4_7,0.6
2_T_3_3,2_T_4_8,4.278658385
2_T_3_4,2_T_4_8,12.83597515
2_T_3_8,2_T_4_8,47.06524223
2_T_3_16,2_T_4_8,17.11463354
2_T_3_32,2_T_4_8,4.278658385
2_T_2_4,2_T_4_8,7.870152277
2_T_2_8,2_T_4_8,18.88836547
2_T_2_16,2_T_4_8,1.574030455
2_T_2_44,2_T_4_8,1.574030455
2_T_1_1,2_T_4_8,0.797403467
2_T_1_8,2_T_4_8,3.189613867
2_T_1_12,2_T_4_8,1.594806934
2_T_1_16,2_T_4_8,3.987017334
2_T_1_24,2_T_4_8,3.987017334
2_T_1_32,2_T_4_8,2.3922104
1_I_40_1,2_T_4_8,0.6
1_V_4_1,2_T_4_8,0.6
1_I_68_1,2_T_4_8,0.6
1_V_7_1,2_T_4_8,0.6
1_I_73_1,2_T_4_8,0.6
1_I_110_1,2_T_4_8,0.6
1_V_8_1,2_T_4_8,0.6
1_I_126_1,2_T_4_8,0.6
1_V_9_1,2_T_4_8,0.6
1_I_129_1,2_T_4_8,0.6
1_I_139_1,2_T_4_8,0.6
1_V_10_1,2_T_4_8,0.6
1_I_158_1,2_T_4_8,0.6
1_V_13_1,2_T_4_8,0.6
1_I_164_1,2_T_4_8,0.6
1_I_175_1,2_T_4_8,0.6
1_V_14_1,2_T_4_8,0.6
1_I_176_1,2_T_4_8,0.6
1_I_179_1,2_T_4_8,0.6
1_I_182_1,2_T_4_8,0.6
1_I_235_1,2_T_4_8,0.6
1_V_18_1,2_T_4_8,0.6
1_I_240_1,2_T_4_8,0.6
1_I_241_1,2_T_4_8,0.6
1_I_283_1,2_T_4_8,0.6
1_V_22_1,2_T_4_8,0.6
1_I_291_1,2_T_4_8,0.6
1_I_293_1,2_T_4_8,0.6
1_I_316_1,2_T_4_8,0.6
1_V_23_1,2_T_4_8,0.6
2_T_3_1,2_T_4_12,4.278658385
2_T_3_4,2_T_4_12,4.278658385
2_T_3_12,2_T_4_12,4.278658385
2_T_2_11,2_T_4_12,1.574030455
2_T_2_12,2_T_4_12,3.148060911
2_T_1_12,2_T_4_12,0.797403467
